date,city,aqi,co2_emissions,methane_emissions,vehicle_density,industrial_activity,waste_index,ev_subsidy_level,emission_cap_strength,pm25_proxy,pm10_proxy,temperature,humidity,wind_speed,month,day_of_year,year
2020-02-10,Delhi,500.0,5.211,2.541,0.932,0.722,0.766,0.421,0.446,224.9,365.02,10.7,48.3,11.3,2,41,2020
2020-02-11,Delhi,500.0,5.343,2.575,0.996,0.58,0.657,0.41,0.438,220.72,382.47,9.3,30.2,7.6,2,42,2020
2020-02-12,Delhi,500.0,5.233,2.614,0.918,0.697,0.822,0.377,0.422,225.44,369.47,9.4,53.1,7.9,2,43,2020
2020-02-13,Delhi,500.0,5.061,2.424,0.903,0.746,0.789,0.41,0.424,225.18,381.97,8.1,43.5,10.9,2,44,2020
2020-02-14,Delhi,500.0,4.995,2.401,0.871,0.702,0.641,0.37,0.419,229.98,361.1,10.3,37.6,14.4,2,45,2020
2020-02-15,Delhi,500.0,5.063,2.502,0.961,0.744,0.739,0.376,0.48,212.11,385.3,15.0,48.8,15.5,2,46,2020
2020-02-16,Delhi,500.0,5.333,2.494,0.891,0.669,0.631,0.337,0.439,224.18,354.71,12.7,43.2,7.4,2,47,2020
2020-02-17,Delhi,500.0,5.048,2.294,0.913,0.648,0.674,0.382,0.418,225.99,390.82,15.0,50.6,8.5,2,48,2020
2020-02-18,Delhi,500.0,5.294,2.563,0.869,0.708,0.723,0.372,0.437,214.08,369.3,13.9,40.2,11.3,2,49,2020
2020-02-19,Delhi,500.0,5.346,2.533,0.985,0.716,0.771,0.332,0.408,213.97,393.37,10.8,40.2,12.9,2,50,2020
2020-02-20,Delhi,500.0,5.275,2.416,0.965,0.692,0.746,0.369,0.458,222.08,364.91,7.9,36.4,4.6,2,51,2020
2020-02-21,Delhi,500.0,5.394,2.622,0.917,0.775,0.698,0.369,0.415,225.07,398.1,10.3,40.3,10.2,2,52,2020
2020-02-22,Delhi,500.0,5.224,2.599,0.866,0.669,0.843,0.425,0.439,225.1,363.51,11.3,51.4,8.8,2,53,2020
2020-02-23,Delhi,500.0,4.903,2.221,0.977,0.725,0.664,0.398,0.45,220.55,353.47,11.3,33.3,5.2,2,54,2020
2020-02-24,Delhi,500.0,5.223,2.575,0.904,0.714,0.568,0.372,0.437,220.22,375.52,16.7,42.1,6.7,2,55,2020
2020-02-25,Delhi,500.0,5.253,2.288,0.873,0.634,0.566,0.38,0.431,221.84,389.81,16.9,29.5,8.6,2,56,2020
2020-02-26,Delhi,500.0,5.434,2.542,0.848,0.645,0.767,0.374,0.429,227.39,384.49,20.9,19.6,10.1,2,57,2020
2020-02-27,Delhi,500.0,5.519,2.773,0.893,0.712,0.674,0.366,0.428,234.96,388.96,12.2,37.4,12.5,2,58,2020
2020-02-28,Delhi,500.0,5.135,2.447,0.864,0.811,0.703,0.34,0.418,207.24,384.73,19.5,38.3,10.9,2,59,2020
2020-02-29,Delhi,500.0,5.237,2.512,0.894,0.741,0.647,0.368,0.421,229.98,365.16,19.7,34.1,12.4,2,60,2020
2020-03-01,Delhi,500.0,4.87,2.373,0.938,0.602,0.634,0.351,0.459,224.11,384.2,14.5,22.6,11.3,3,61,2020
2020-03-02,Delhi,500.0,5.263,2.338,0.896,0.535,0.598,0.336,0.428,229.21,376.11,16.8,36.6,9.5,3,62,2020
2020-03-03,Delhi,500.0,5.337,2.553,0.918,0.729,0.719,0.389,0.414,234.48,366.48,19.4,36.0,10.8,3,63,2020
2020-03-04,Delhi,500.0,5.184,2.475,0.876,0.687,0.668,0.386,0.42,218.96,377.15,15.7,26.4,13.0,3,64,2020
2020-03-05,Delhi,500.0,5.242,2.657,0.915,0.745,0.716,0.32,0.453,232.55,374.32,15.8,22.3,13.8,3,65,2020
2020-03-06,Delhi,500.0,5.363,2.444,0.983,0.645,0.703,0.371,0.444,214.97,391.99,14.5,30.7,10.9,3,66,2020
2020-03-07,Delhi,500.0,5.33,2.509,0.889,0.706,0.647,0.404,0.442,226.02,368.82,9.6,37.6,8.9,3,67,2020
2020-03-08,Delhi,500.0,5.357,2.483,0.918,0.733,0.584,0.406,0.426,223.06,368.26,17.1,35.4,12.1,3,68,2020
2020-03-09,Delhi,500.0,5.16,2.372,0.84,0.666,0.557,0.406,0.443,225.37,366.62,15.0,24.7,12.4,3,69,2020
2020-03-10,Delhi,500.0,5.114,2.525,0.967,0.669,0.895,0.376,0.418,217.09,397.76,14.2,32.5,14.3,3,70,2020
2020-03-11,Delhi,500.0,5.268,2.511,0.89,0.691,0.78,0.35,0.426,228.5,367.29,19.0,38.2,9.6,3,71,2020
2020-03-12,Delhi,500.0,5.327,2.496,0.952,0.714,0.779,0.343,0.451,237.69,390.56,13.6,21.4,9.6,3,72,2020
2020-03-13,Delhi,500.0,5.115,2.398,0.9,0.686,0.628,0.386,0.449,217.23,362.62,20.6,31.0,13.1,3,73,2020
2020-03-14,Delhi,500.0,5.147,2.419,0.929,0.739,0.69,0.387,0.412,226.52,381.08,19.9,40.9,10.2,3,74,2020
2020-03-15,Delhi,500.0,5.304,2.482,0.929,0.667,0.621,0.415,0.415,231.85,378.15,17.5,19.7,10.1,3,75,2020
2020-03-16,Delhi,500.0,5.326,2.42,0.884,0.622,0.573,0.409,0.435,222.63,389.8,18.8,38.9,14.4,3,76,2020
2020-03-17,Delhi,500.0,5.138,2.448,0.951,0.784,0.653,0.373,0.467,235.88,388.06,15.7,42.3,7.8,3,77,2020
2020-03-18,Delhi,500.0,5.088,2.393,0.881,0.662,0.766,0.34,0.394,221.56,375.98,21.7,27.3,16.4,3,78,2020
2020-03-19,Delhi,500.0,5.199,2.411,0.939,0.659,0.735,0.368,0.438,224.07,368.56,20.3,26.1,9.7,3,79,2020
2020-03-20,Delhi,500.0,5.213,2.496,0.89,0.687,0.61,0.384,0.405,217.05,394.5,20.8,36.9,13.4,3,80,2020
2020-03-21,Delhi,500.0,5.085,2.446,0.921,0.692,0.659,0.371,0.42,226.01,367.36,21.8,26.9,11.0,3,81,2020
2020-03-22,Delhi,500.0,5.415,2.526,0.89,0.669,0.726,0.36,0.426,225.02,347.79,18.6,10.0,11.9,3,82,2020
2020-03-23,Delhi,500.0,5.211,2.471,0.908,0.687,0.638,0.386,0.425,230.09,352.7,16.2,27.1,10.6,3,83,2020
2020-03-24,Delhi,500.0,5.213,2.656,0.865,0.686,0.679,0.363,0.423,219.91,355.62,23.9,31.4,13.4,3,84,2020
2020-03-25,Delhi,500.0,5.432,2.753,0.919,0.696,0.708,0.36,0.434,219.54,382.15,23.4,33.4,10.4,3,85,2020
2020-03-26,Delhi,500.0,4.986,2.273,0.907,0.57,0.688,0.388,0.423,228.7,400.0,19.9,20.2,9.8,3,86,2020
2020-03-27,Delhi,500.0,5.207,2.427,0.887,0.784,0.709,0.367,0.405,236.18,350.52,23.0,24.9,15.8,3,87,2020
2020-03-28,Delhi,500.0,4.95,2.278,0.904,0.678,0.628,0.386,0.45,230.03,365.61,25.8,34.7,11.3,3,88,2020
2020-03-29,Delhi,500.0,5.145,2.542,0.911,0.714,0.642,0.387,0.45,239.78,376.07,25.7,26.2,9.6,3,89,2020
2020-03-30,Delhi,500.0,4.869,2.282,0.886,0.616,0.583,0.345,0.451,229.44,393.55,20.9,14.3,7.5,3,90,2020
2020-03-31,Delhi,500.0,5.247,2.513,0.903,0.666,0.567,0.365,0.404,229.15,365.54,18.4,36.3,15.9,3,91,2020
2020-04-01,Delhi,500.0,5.075,2.571,0.854,0.64,0.655,0.423,0.441,230.43,382.09,19.1,24.5,10.6,4,92,2020
2020-04-02,Delhi,500.0,5.15,2.466,0.997,0.746,0.753,0.345,0.449,236.91,372.0,22.4,34.8,17.2,4,93,2020
2020-04-03,Delhi,500.0,5.082,2.473,0.949,0.647,0.581,0.317,0.415,234.9,400.0,28.0,14.8,13.0,4,94,2020
2020-04-04,Delhi,500.0,5.245,2.544,0.917,0.711,0.701,0.325,0.436,216.32,376.73,21.6,24.9,12.4,4,95,2020
2020-04-05,Delhi,500.0,4.901,2.287,0.946,0.641,0.73,0.382,0.433,231.4,379.27,22.3,29.8,12.4,4,96,2020
2020-04-06,Delhi,500.0,5.044,2.484,0.82,0.647,0.529,0.382,0.473,227.12,376.01,22.5,24.9,17.5,4,97,2020
2020-04-07,Delhi,500.0,5.116,2.366,0.798,0.657,0.637,0.378,0.474,223.45,370.02,23.0,16.0,6.5,4,98,2020
2020-04-08,Delhi,500.0,4.839,2.433,0.879,0.74,0.8,0.418,0.403,210.82,386.4,24.8,10.0,12.5,4,99,2020
2020-04-09,Delhi,500.0,5.098,2.362,0.854,0.573,0.688,0.302,0.486,212.68,361.09,21.2,37.5,11.3,4,100,2020
2020-04-10,Delhi,500.0,4.762,2.226,0.889,0.609,0.534,0.394,0.418,222.08,350.98,28.6,27.3,11.5,4,101,2020
2020-04-11,Delhi,500.0,4.963,2.261,0.902,0.573,0.704,0.429,0.456,213.28,373.2,25.1,34.5,12.4,4,102,2020
2020-04-12,Delhi,500.0,4.884,2.247,0.941,0.616,0.616,0.349,0.456,222.25,384.79,33.2,32.6,11.3,4,103,2020
2020-04-13,Delhi,500.0,5.238,2.45,0.856,0.634,0.713,0.371,0.417,230.71,368.03,22.5,29.9,12.5,4,104,2020
2020-04-14,Delhi,500.0,4.85,2.106,0.918,0.59,0.615,0.36,0.447,220.35,377.24,31.0,22.5,11.9,4,105,2020
2020-04-15,Delhi,500.0,4.806,2.271,0.904,0.635,0.665,0.356,0.435,225.67,360.35,30.7,29.0,8.7,4,106,2020
2020-04-16,Delhi,500.0,5.021,2.333,0.915,0.57,0.622,0.373,0.449,216.44,387.75,25.5,36.5,13.0,4,107,2020
2020-04-17,Delhi,500.0,4.943,2.412,0.874,0.62,0.663,0.426,0.442,227.39,382.82,25.8,25.7,13.8,4,108,2020
2020-04-18,Delhi,500.0,4.9,2.385,0.949,0.729,0.647,0.439,0.462,229.07,375.24,24.4,40.2,10.6,4,109,2020
2020-04-19,Delhi,500.0,5.168,2.407,0.897,0.691,0.661,0.374,0.439,213.62,377.02,24.7,13.0,16.7,4,110,2020
2020-04-20,Delhi,500.0,4.796,2.257,0.964,0.681,0.601,0.441,0.435,218.98,358.28,27.6,12.2,15.3,4,111,2020
2020-04-21,Delhi,500.0,4.858,2.291,0.868,0.619,0.695,0.385,0.46,214.86,358.81,27.9,33.0,14.1,4,112,2020
2020-04-22,Delhi,500.0,4.919,2.451,0.923,0.593,0.676,0.437,0.45,229.07,373.54,23.3,18.5,14.1,4,113,2020
2020-04-23,Delhi,500.0,5.145,2.372,0.898,0.612,0.55,0.382,0.453,226.31,381.16,35.2,41.5,12.1,4,114,2020
2020-04-24,Delhi,500.0,5.257,2.442,0.886,0.67,0.742,0.389,0.425,224.6,381.77,27.7,35.9,14.9,4,115,2020
2020-04-25,Delhi,500.0,5.281,2.429,0.924,0.716,0.672,0.396,0.418,223.97,370.64,28.9,37.9,15.9,4,116,2020
2020-04-26,Delhi,500.0,5.044,2.295,0.877,0.716,0.69,0.481,0.428,227.58,383.94,27.0,32.4,14.0,4,117,2020
2020-04-27,Delhi,500.0,4.67,2.267,0.791,0.703,0.72,0.411,0.427,227.74,392.05,28.3,18.0,10.6,4,118,2020
2020-04-28,Delhi,500.0,5.044,2.413,0.78,0.631,0.675,0.365,0.455,221.04,373.94,28.3,12.2,11.9,4,119,2020
2020-04-29,Delhi,500.0,5.305,2.624,0.948,0.669,0.759,0.415,0.459,219.92,378.72,29.5,37.5,13.4,4,120,2020
2020-04-30,Delhi,500.0,5.271,2.586,0.951,0.654,0.657,0.375,0.437,224.53,372.51,29.7,13.7,14.1,4,121,2020
2020-05-01,Delhi,500.0,5.172,2.65,0.978,0.657,0.751,0.372,0.469,223.48,373.48,32.3,38.5,11.8,5,122,2020
2020-05-02,Delhi,500.0,4.96,2.38,0.896,0.768,0.694,0.414,0.467,241.49,377.03,30.8,31.3,10.6,5,123,2020
2020-05-03,Delhi,500.0,4.894,2.297,0.848,0.581,0.689,0.388,0.445,221.93,395.44,32.4,25.4,16.0,5,124,2020
2020-05-04,Delhi,500.0,5.34,2.431,0.883,0.659,0.699,0.396,0.424,227.32,385.98,30.5,29.7,9.3,5,125,2020
2020-05-05,Delhi,500.0,4.903,2.407,0.901,0.726,0.766,0.388,0.472,228.73,384.9,31.4,30.0,9.6,5,126,2020
2020-05-06,Delhi,500.0,4.814,2.295,0.859,0.595,0.708,0.398,0.439,236.2,369.56,30.1,24.8,8.7,5,127,2020
2020-05-07,Delhi,500.0,5.212,2.525,0.965,0.636,0.645,0.401,0.443,218.51,364.22,34.0,38.0,9.6,5,128,2020
2020-05-08,Delhi,500.0,5.049,2.309,0.997,0.643,0.636,0.33,0.434,235.72,379.67,32.2,37.9,15.1,5,129,2020
2020-05-09,Delhi,500.0,4.886,2.359,0.917,0.659,0.672,0.408,0.423,223.82,389.92,30.9,28.2,15.2,5,130,2020
2020-05-10,Delhi,500.0,5.246,2.495,0.904,0.591,0.611,0.359,0.412,245.01,395.68,31.0,22.4,11.8,5,131,2020
2020-05-11,Delhi,500.0,5.15,2.468,0.854,0.696,0.597,0.345,0.454,227.9,345.57,31.4,37.8,13.2,5,132,2020
2020-05-12,Delhi,500.0,5.07,2.367,0.963,0.703,0.538,0.387,0.426,215.17,400.0,32.0,11.4,12.0,5,133,2020
2020-05-13,Delhi,500.0,4.912,2.443,0.903,0.687,0.563,0.392,0.503,223.42,380.0,31.9,31.3,9.0,5,134,2020
2020-05-14,Delhi,500.0,5.343,2.694,0.892,0.626,0.806,0.369,0.42,235.69,385.91,30.5,33.9,17.5,5,135,2020
2020-05-15,Delhi,500.0,5.07,2.327,0.917,0.674,0.632,0.415,0.417,225.65,354.12,34.6,21.6,15.4,5,136,2020
2020-05-16,Delhi,500.0,5.243,2.541,0.882,0.621,0.796,0.35,0.453,224.52,372.16,35.0,36.3,12.9,5,137,2020
2020-05-17,Delhi,500.0,5.193,2.236,0.908,0.647,0.696,0.378,0.473,230.75,384.87,38.0,28.5,9.9,5,138,2020
2020-05-18,Delhi,500.0,5.052,2.482,0.845,0.774,0.679,0.373,0.444,222.24,360.9,30.9,24.6,11.4,5,139,2020
2020-05-19,Delhi,500.0,5.015,2.241,0.944,0.67,0.572,0.389,0.454,223.31,340.34,34.9,36.9,10.3,5,140,2020
2020-05-20,Delhi,500.0,5.234,2.435,0.896,0.611,0.667,0.399,0.406,217.44,379.03,27.3,20.8,12.2,5,141,2020
2020-05-21,Delhi,500.0,5.328,2.428,0.951,0.677,0.814,0.361,0.43,238.83,374.4,35.6,36.7,12.8,5,142,2020
2020-05-22,Delhi,500.0,4.72,2.227,0.89,0.601,0.772,0.413,0.422,215.22,392.3,28.9,14.2,11.1,5,143,2020
2020-05-23,Delhi,500.0,5.1,2.484,0.895,0.61,0.686,0.393,0.406,226.36,373.08,30.4,32.6,8.4,5,144,2020
2020-05-24,Delhi,500.0,5.002,2.225,0.859,0.614,0.579,0.335,0.446,228.84,373.96,34.5,31.0,17.3,5,145,2020
2020-05-25,Delhi,500.0,4.933,2.321,0.938,0.648,0.611,0.333,0.399,224.89,383.37,31.7,26.6,12.6,5,146,2020
2020-05-26,Delhi,500.0,5.127,2.409,0.866,0.715,0.618,0.392,0.418,214.97,387.4,31.4,34.4,13.1,5,147,2020
2020-05-27,Delhi,500.0,4.879,2.461,0.882,0.695,0.765,0.386,0.433,217.01,366.5,32.4,31.0,10.9,5,148,2020
2020-05-28,Delhi,500.0,5.018,2.431,0.901,0.693,0.792,0.389,0.428,229.18,386.33,36.1,40.4,8.1,5,149,2020
2020-05-29,Delhi,500.0,4.903,2.234,0.906,0.609,0.678,0.392,0.452,218.76,368.74,31.2,36.7,11.8,5,150,2020
2020-05-30,Delhi,500.0,4.931,2.309,0.832,0.637,0.638,0.4,0.451,208.42,375.2,33.9,36.2,11.2,5,151,2020
2020-05-31,Delhi,500.0,5.048,2.532,0.888,0.677,0.78,0.422,0.463,228.1,383.05,33.0,35.3,13.8,5,152,2020
2020-06-01,Delhi,500.0,4.816,2.347,0.927,0.616,0.598,0.36,0.46,218.02,385.14,36.7,29.5,15.3,6,153,2020
2020-06-02,Delhi,500.0,5.194,2.391,0.88,0.632,0.667,0.358,0.468,230.05,378.82,36.9,31.2,14.9,6,154,2020
2020-06-03,Delhi,500.0,5.065,2.392,0.886,0.67,0.704,0.361,0.445,223.39,362.03,28.9,36.0,15.5,6,155,2020
2020-06-04,Delhi,500.0,5.221,2.457,0.897,0.63,0.606,0.403,0.452,223.0,352.56,37.6,33.0,17.5,6,156,2020
2020-06-05,Delhi,500.0,4.934,2.309,0.882,0.658,0.624,0.432,0.456,225.42,372.74,32.7,43.7,14.0,6,157,2020
2020-06-06,Delhi,500.0,4.931,2.228,0.852,0.727,0.625,0.381,0.449,215.89,386.66,35.3,35.9,15.7,6,158,2020
2020-06-07,Delhi,500.0,5.249,2.436,0.899,0.64,0.768,0.32,0.438,218.4,380.4,31.9,38.5,14.2,6,159,2020
2020-06-08,Delhi,500.0,4.965,2.487,0.937,0.707,0.817,0.344,0.439,222.92,377.9,35.8,24.7,8.2,6,160,2020
2020-06-09,Delhi,500.0,4.95,2.332,0.852,0.677,0.677,0.37,0.43,215.85,374.92,42.4,43.9,12.6,6,161,2020
2020-06-10,Delhi,500.0,5.012,2.362,0.878,0.573,0.636,0.379,0.455,230.71,378.71,35.2,32.1,10.8,6,162,2020
2020-06-11,Delhi,500.0,4.712,2.25,0.838,0.592,0.612,0.383,0.445,222.54,363.07,33.5,28.8,13.6,6,163,2020
2020-06-12,Delhi,500.0,5.057,2.575,0.929,0.607,0.668,0.397,0.434,213.4,384.36,34.2,50.7,11.0,6,164,2020
2020-06-13,Delhi,500.0,5.02,2.381,0.889,0.605,0.624,0.387,0.434,220.53,385.16,30.5,43.6,14.5,6,165,2020
2020-06-14,Delhi,500.0,5.125,2.523,0.854,0.645,0.659,0.428,0.423,225.81,370.74,39.3,46.2,15.5,6,166,2020
2020-06-15,Delhi,500.0,5.13,2.396,0.898,0.675,0.701,0.376,0.467,221.43,380.24,35.9,42.5,16.0,6,167,2020
2020-06-16,Delhi,500.0,5.194,2.458,0.847,0.709,0.644,0.371,0.449,228.2,354.4,31.8,38.6,17.0,6,168,2020
2020-06-17,Delhi,500.0,4.935,2.354,0.849,0.663,0.654,0.411,0.43,229.59,377.16,31.9,37.5,8.8,6,169,2020
2020-06-18,Delhi,500.0,4.802,2.224,0.839,0.622,0.644,0.351,0.464,244.21,373.4,35.0,46.4,10.0,6,170,2020
2020-06-19,Delhi,500.0,5.172,2.42,0.848,0.543,0.626,0.409,0.437,234.21,390.11,37.8,49.7,20.3,6,171,2020
2020-06-20,Delhi,500.0,4.765,2.346,0.946,0.652,0.647,0.401,0.42,211.91,372.62,31.5,40.5,15.5,6,172,2020
2020-06-21,Delhi,500.0,4.735,2.196,0.863,0.645,0.716,0.393,0.469,222.12,385.42,38.3,58.1,13.6,6,173,2020
2020-06-22,Delhi,500.0,5.048,2.403,0.905,0.656,0.548,0.446,0.438,222.87,370.31,34.7,40.4,13.1,6,174,2020
2020-06-23,Delhi,500.0,5.281,2.584,0.861,0.751,0.791,0.379,0.44,229.6,347.57,32.2,31.3,12.9,6,175,2020
2020-06-24,Delhi,500.0,5.033,2.341,0.915,0.707,0.689,0.46,0.45,217.53,372.29,33.5,29.2,8.2,6,176,2020
2020-06-25,Delhi,500.0,5.124,2.53,0.852,0.682,0.709,0.392,0.472,220.75,377.36,40.2,29.9,11.1,6,177,2020
2020-06-26,Delhi,500.0,4.639,2.213,0.898,0.597,0.712,0.36,0.449,215.04,376.81,30.7,40.6,12.7,6,178,2020
2020-06-27,Delhi,500.0,4.869,2.302,0.894,0.621,0.617,0.401,0.425,220.18,376.99,32.7,42.5,11.2,6,179,2020
2020-06-28,Delhi,500.0,4.734,2.097,0.989,0.639,0.614,0.367,0.46,220.48,368.92,37.7,50.3,11.5,6,180,2020
2020-06-29,Delhi,500.0,5.069,2.373,0.92,0.607,0.594,0.377,0.44,222.5,371.12,35.4,45.1,19.4,6,181,2020
2020-06-30,Delhi,500.0,4.73,2.291,0.867,0.665,0.648,0.412,0.488,215.51,361.48,32.4,52.6,12.4,6,182,2020
2020-07-01,Delhi,500.0,4.767,2.416,0.915,0.658,0.721,0.417,0.45,232.86,351.04,37.6,46.7,13.9,7,183,2020
2020-07-02,Delhi,500.0,5.023,2.424,0.977,0.59,0.632,0.381,0.405,228.78,373.72,37.7,46.9,13.9,7,184,2020
2020-07-03,Delhi,500.0,5.1,2.525,0.821,0.699,0.709,0.43,0.457,213.41,366.06,35.6,42.7,14.7,7,185,2020
2020-07-04,Delhi,500.0,4.884,2.229,0.852,0.641,0.493,0.435,0.489,225.21,387.96,32.7,59.2,12.1,7,186,2020
2020-07-05,Delhi,500.0,4.93,2.318,0.875,0.55,0.622,0.444,0.482,212.48,348.82,33.1,36.1,16.4,7,187,2020
2020-07-06,Delhi,500.0,4.998,2.473,0.871,0.633,0.742,0.417,0.487,235.74,378.49,35.2,51.3,14.4,7,188,2020
2020-07-07,Delhi,500.0,4.895,2.263,0.871,0.655,0.656,0.442,0.431,237.91,400.0,30.4,47.9,10.0,7,189,2020
2020-07-08,Delhi,500.0,4.803,2.376,0.844,0.686,0.609,0.345,0.469,224.55,372.81,38.2,56.1,13.0,7,190,2020
2020-07-09,Delhi,500.0,5.039,2.451,0.947,0.623,0.626,0.392,0.437,218.18,374.97,39.2,50.2,12.8,7,191,2020
2020-07-10,Delhi,500.0,5.041,2.426,0.836,0.68,0.454,0.376,0.456,219.69,380.12,33.3,51.0,12.7,7,192,2020
2020-07-11,Delhi,500.0,5.073,2.387,0.881,0.65,0.598,0.406,0.426,221.37,381.05,35.0,49.3,14.5,7,193,2020
2020-07-12,Delhi,500.0,4.957,2.267,0.934,0.574,0.737,0.385,0.439,224.15,370.1,37.4,63.1,14.8,7,194,2020
2020-07-13,Delhi,500.0,4.705,2.373,0.889,0.569,0.616,0.398,0.438,235.96,362.9,39.6,52.4,14.5,7,195,2020
2020-07-14,Delhi,500.0,5.042,2.458,0.844,0.692,0.635,0.459,0.47,232.64,382.83,38.3,68.7,14.1,7,196,2020
2020-07-15,Delhi,500.0,4.956,2.396,0.837,0.696,0.504,0.398,0.468,232.77,352.1,28.3,55.6,13.5,7,197,2020
2020-07-16,Delhi,500.0,4.865,2.287,0.879,0.653,0.553,0.416,0.458,226.36,384.99,32.5,54.1,7.9,7,198,2020
2020-07-17,Delhi,500.0,4.939,2.369,0.86,0.715,0.76,0.396,0.426,215.77,370.3,34.8,53.3,15.2,7,199,2020
2020-07-18,Delhi,500.0,4.876,2.346,0.898,0.691,0.719,0.406,0.446,218.84,375.04,31.7,59.5,14.5,7,200,2020
2020-07-19,Delhi,500.0,5.067,2.447,0.834,0.673,0.575,0.404,0.438,225.49,368.69,38.4,50.8,10.8,7,201,2020
2020-07-20,Delhi,500.0,4.694,2.289,0.921,0.59,0.617,0.418,0.47,215.39,392.17,37.8,57.2,14.0,7,202,2020
2020-07-21,Delhi,500.0,4.841,2.26,0.89,0.721,0.675,0.439,0.477,227.43,377.99,30.4,56.6,14.9,7,203,2020
2020-07-22,Delhi,500.0,4.89,2.215,0.892,0.662,0.585,0.454,0.474,231.44,371.14,32.2,59.7,16.2,7,204,2020
2020-07-23,Delhi,500.0,5.186,2.464,0.947,0.619,0.531,0.414,0.438,229.36,370.8,30.3,60.4,14.5,7,205,2020
2020-07-24,Delhi,500.0,5.054,2.256,0.871,0.609,0.653,0.423,0.399,229.04,373.22,31.8,61.3,14.1,7,206,2020
2020-07-25,Delhi,500.0,4.698,2.219,0.865,0.653,0.708,0.371,0.419,210.07,400.0,31.6,59.4,15.6,7,207,2020
2020-07-26,Delhi,500.0,5.056,2.344,0.869,0.55,0.69,0.403,0.482,235.67,359.19,35.0,71.7,12.5,7,208,2020
2020-07-27,Delhi,500.0,5.149,2.491,0.879,0.672,0.732,0.434,0.446,212.46,387.99,29.3,63.0,14.3,7,209,2020
2020-07-28,Delhi,500.0,4.708,2.395,0.883,0.59,0.551,0.432,0.439,223.78,381.82,23.9,81.0,11.7,7,210,2020
2020-07-29,Delhi,500.0,4.547,2.021,0.856,0.651,0.665,0.412,0.487,229.95,393.48,26.8,61.0,16.0,7,211,2020
2020-07-30,Delhi,500.0,4.848,2.485,0.806,0.607,0.631,0.433,0.48,227.87,382.55,28.4,68.8,9.2,7,212,2020
2020-07-31,Delhi,500.0,5.073,2.389,0.866,0.622,0.655,0.421,0.455,214.78,375.04,29.3,55.8,15.3,7,213,2020
2020-08-01,Delhi,500.0,5.149,2.465,0.902,0.6,0.648,0.443,0.449,216.21,387.24,31.7,73.4,13.1,8,214,2020
2020-08-02,Delhi,500.0,4.809,2.177,0.896,0.63,0.62,0.416,0.453,227.3,377.76,27.7,57.0,15.5,8,215,2020
2020-08-03,Delhi,500.0,5.312,2.616,0.941,0.731,0.475,0.396,0.46,229.09,384.06,27.1,66.8,11.1,8,216,2020
2020-08-04,Delhi,500.0,4.7,2.259,0.969,0.703,0.764,0.417,0.488,216.14,392.14,27.8,61.5,13.3,8,217,2020
2020-08-05,Delhi,500.0,4.951,2.354,0.933,0.654,0.696,0.32,0.464,228.14,376.11,27.1,67.8,13.3,8,218,2020
2020-08-06,Delhi,500.0,4.904,2.179,0.946,0.634,0.567,0.419,0.47,212.88,369.91,28.5,62.8,14.2,8,219,2020
2020-08-07,Delhi,500.0,5.205,2.483,0.936,0.677,0.709,0.299,0.479,230.0,367.27,28.2,58.8,10.5,8,220,2020
2020-08-08,Delhi,500.0,5.24,2.565,0.967,0.695,0.654,0.357,0.433,217.93,380.41,31.9,63.4,14.7,8,221,2020
2020-08-09,Delhi,500.0,5.086,2.388,0.965,0.593,0.638,0.422,0.471,225.64,364.46,26.7,78.4,8.5,8,222,2020
2020-08-10,Delhi,500.0,4.753,2.359,0.928,0.633,0.617,0.423,0.451,224.3,370.8,28.4,70.3,11.4,8,223,2020
2020-08-11,Delhi,500.0,5.032,2.465,0.925,0.55,0.699,0.374,0.406,234.29,363.39,27.6,56.7,9.2,8,224,2020
2020-08-12,Delhi,500.0,5.072,2.371,0.887,0.696,0.622,0.388,0.414,226.94,381.1,31.5,76.3,15.2,8,225,2020
2020-08-13,Delhi,500.0,4.762,2.419,0.886,0.741,0.606,0.45,0.437,220.21,365.97,28.4,60.9,14.1,8,226,2020
2020-08-14,Delhi,500.0,4.635,2.217,0.88,0.639,0.743,0.395,0.468,227.88,359.56,31.8,74.4,14.2,8,227,2020
2020-08-15,Delhi,500.0,5.002,2.361,0.909,0.529,0.639,0.477,0.46,242.14,361.67,24.9,73.3,16.8,8,228,2020
2020-08-16,Delhi,500.0,4.926,2.358,0.863,0.665,0.656,0.41,0.461,230.92,368.15,28.0,74.3,12.3,8,229,2020
2020-08-17,Delhi,500.0,4.703,2.239,0.883,0.586,0.703,0.422,0.497,224.53,369.24,26.2,84.6,14.6,8,230,2020
2020-08-18,Delhi,500.0,4.823,2.081,0.792,0.604,0.604,0.459,0.432,218.33,378.02,24.1,63.6,13.3,8,231,2020
2020-08-19,Delhi,500.0,5.056,2.394,0.961,0.666,0.646,0.415,0.457,220.07,373.06,27.3,75.6,12.9,8,232,2020
2020-08-20,Delhi,500.0,4.946,2.246,0.887,0.647,0.688,0.381,0.464,230.44,379.44,32.5,81.2,16.4,8,233,2020
2020-08-21,Delhi,500.0,4.702,2.368,0.911,0.612,0.558,0.408,0.444,217.91,380.41,24.5,66.4,18.3,8,234,2020
2020-08-22,Delhi,500.0,5.229,2.6,0.951,0.602,0.683,0.41,0.459,225.02,383.89,26.5,66.0,12.0,8,235,2020
